,service_name,postcode,suburb,state,geoj_lat,geoj_lon,home_care_places
3275,Murrumbidgee Ethnic Dementia Care,2680,GRIFFITH,NSW,-34.288615,146.047991,1
3276,Lifetime Connect Inc - Home Care Packages,2447,MACKSVILLE,NSW,-30.706893,152.919107,1
3277,Lifetime Connect Inc - Home Care Packages,2447,MACKSVILLE,NSW,-30.706893,152.919107,1
3278,Lifetime Connect Inc - Home Care Packages,2447,MACKSVILLE,NSW,-30.706893,152.919107,1
3279,ARV Nepean Multicultural CACP,2750,PENRITH,NSW,-33.75479981,150.6979416,1
3280,New England Community Care Services,2360,INVERELL,NSW,-29.76043511,151.1354318,1
3281,Newcastle Aged Care CACPs,2291,THE JUNCTION,NSW,-32.93554984,151.760425,1
3282,Newcastle CACPs,2289,GARDEN SUBURBS,NSW,-32.949343,151.683051,1
3283,Newcastle CACPs - Housing/Homeless,2289,GARDEN SUBURBS,NSW,-32.949343,151.683051,1
3284,Ngangana Aboriginal CACPs Central West,2794,COWRA,NSW,-33.83647691,148.6915148,1
3285,Ngangana Aboriginal CACPs Lachlan,2877,CONDOBOLIN,NSW,-33.08702088,147.1456816,1
3286,North Coast Community Care,3004,MELBOURNE,VIC,-37.837744,144.976519,1
3287,Northern Beaches Community Care Packages,2086,FRENCHS FOREST,NSW,-33.754754,151.248833,1
3288,Life Choices - Support Services,2370,GLEN INNES,NSW,-29.740242,151.7371368,1
3289,Northern Settlement Services CACP,2303,HAMILTON,NSW,-32.92330314,151.7449308,1
3290,Northern Sydney Region Community Care - Chinese,2067,CHATSWOOD,NSW,-33.80106,151.181777,1
3291,Northern Sydney Region Community Care - Hornsby,2067,CHATSWOOD,NSW,-33.80106,151.181777,1
3292,Northern Sydney Region Community Care - Italian,2067,CHATSWOOD,NSW,-33.80106,151.181777,1
3293,Novacare EACH,2291,THE JUNCTION,NSW,-32.93554984,151.760425,1
3294,Novacare EACH Dementia,2291,THE JUNCTION,NSW,-32.93554984,151.760425,1
3295,Orana CACP,2850,MUDGEE,NSW,-32.59158797,149.5900125,1
3296,Osborne Community Care EACH Service,2541,NOWRA,NSW,-34.8802749,150.5994037,1
3297,Our Lady of Consolation Home Care,2766,ROOTY HILL,NSW,-33.78276902,150.846673,1
3298,Our Lady of Consolation Home Care,2766,ROOTY HILL,NSW,-33.78276902,150.846673,1
3299,Our Lady of Consolation Home Care,2766,ROOTY HILL,NSW,-33.78276902,150.846673,1
3300,Our Lady of Consolation Home Care,2766,ROOTY HILL,NSW,-33.78276902,150.846673,1
3301,PAC - Northern Sydney Community Care,2069,ROSEVILLE,NSW,-33.78242384,151.1809364,1
3302,Parramatta CACP's,2150,PARRAMATTA,NSW,-33.80601245,151.0029048,1
3303,ARV Penrith CACP,2750,PENRITH,NSW,-33.75479981,150.6979416,1
3304,PAWA Community Care - Home Care Packages,2131,ASHFIELD,NSW,-33.89015244,151.1268796,1
3305,Presbyterian Aged Care - Apsley Riverview Community Care,2354,WALCHA,NSW,-30.98111,151.59417,1
3306,Presbyterian Aged Care - Ashfield Community Care,2131,ASHFIELD,NSW,-33.88551311,151.1261866,1
3307,Presbyterian Aged Care - Wescott Community Care,2295,STOCKTON,NSW,-32.89921884,151.786841,1
3308,Presbyterian Aged Care - Wescott Extended Aged Care,2295,STOCKTON,NSW,-32.89921884,151.786841,1
3309,RSL LifeCare at Home,2650,MOUNT AUSTIN,NSW,-35.13658074,147.3473321,1
3310,RFBI Care at Home - Central Coast,2263,GOROKAN,NSW,-33.24974,151.493343,1
3311,RFBI Care at Home - Lower Hunter,2327,KURRI KURRI,NSW,-32.82504973,151.4650818,1
3312,RFBI Care at Home - Mid North Coast,2454,BELLINGEN,NSW,-30.45566775,152.8966894,1
3313,RFBI Care at Home - New England,2340,TAMWORTH,NSW,-31.097891,150.941601,1
3314,Riverina/Murray Area Branch - Home Care Service of NSW,2640,ALBURY,NSW,-36.08179904,146.9108581,1
3315,Rockdale Community Service Inc - CACP,2216,ROCKDALE,NSW,-33.949983,151.13868,1
3316,Rosedurnate Aged Care Plus Home Care,2870,PARKES,NSW,-33.13824782,148.1844314,1
3317,RSL Care Homecare Hunter,2283,BOLTON POINT,NSW,-33.00232609,151.6150926,1
3318,RSL HomeCare Hunter,2283,BOLTON POINT,NSW,-33.00232609,151.6150926,1
3319,Rumbalara Indigenous CACP - Southern Riverina Murray,2640,ALBURY,NSW,-36.058541,146.911558,1
3320,Rumbalara Indigenous CACP - Southern Riverina Murray & Southern Orana Far West,2640,ALBURY,NSW,-36.05826126,146.911623,1
3321,Rumbalara Indigenous EACH - Southern Riverina Murray & Southern Orana Far West,2640,ALBURY,NSW,-36.058541,146.911558,1
3322,Rumbalara Indigenous EACHD - Southern Riverina Murray,2640,ALBURY,NSW,-36.058541,146.911558,1
3323,Sapphire Coast Home Services,2550,BEGA,NSW,-36.675623,149.837984,1
3324,Shoalhaven Aboriginal Aged & Disability Care Services,2541,NORTH NOWRA,NSW,-34.85776333,150.5753881,1
3325,Snowy River Home Living Support,2628,BERRIDALE,NSW,-36.364814,148.829358,1
3326,Southern Cross Community Care - Blacktown,2761,PLUMPTON,NSW,-33.74485561,150.8332216,1
3327,Southern Cross Community Care - Botany Randwick,2035,MAROUBRA JUNCTION,NSW,-33.941913,151.241914,1
3328,Southern Cross Community Care - Casino,2470,CASINO,NSW,-28.8675855,153.0448958,1
3329,Southern Cross Community Care - Holroyd,2160,MERRYLANDS WEST,NSW,-33.83956733,150.9708538,1
3330,Southern Cross Community Care - Murray River,2710,DENILIQUIN,NSW,-35.52969114,144.9607788,1
3331,Southern Cross Community Care - Parkes,2870,PARKES,NSW,-33.14156338,148.1807852,1
3332,Southern Cross Community Care - Gosford,2261,BATEAU BAY,NSW,-33.37655678,151.4805947,1
3333,Southern Highlands Remain at Home,2576,BOWRAL,NSW,-34.48216219,150.4165627,1
3334,Southern New England Aboriginal CACP,2340,TAMWORTH,NSW,-31.09344702,150.932853,1
3335,St Andrew's Retirement Village CACP Service,2340,TAMWORTH,NSW,-31.07208,150.918624,1
3336,St Basil's Homes Community Care,2195,LAKEMBA,NSW,-33.92641038,151.0801369,1
3337,St Basil's Homes Flexible Care South West Sydney - EACH Dementia,2195,LAKEMBA,NSW,-33.92641038,151.0801369,1
3338,St Carthages Cathedral Parish - Community Care EACH Program,2480,GOONELLABAH,NSW,-28.81991028,153.3220431,1
3339,St Carthages Cathedral Parish - Community Care Italian CACP Program,2480,GOONELLABAH,NSW,-28.81991028,153.3220431,1
3340,St Carthage's Community Care,2480,GOONELLABAH,NSW,-28.81991028,153.3220431,1
3341,St Carthages Cathedral Parish Community Care EACH Dementia Program,2480,GOONELLABAH,NSW,-28.81991028,153.3220431,1
3342,St George MRC CACP's,2216,ROCKDALE,NSW,-33.95391705,151.1380268,1
3343,St Hedwig CACP Service,2148,BLACKTOWN,NSW,-33.78923592,150.8966023,1
3344,St Vincent's Care Services Sydney and Districts Home Care,2144,AUBURN,NSW,-33.84950477,151.0287885,1
3345,St Lukes Community Care,2011,POTTS POINT,NSW,-33.874564,151.225602,1
3346,St Lukes Community Care Dementia EACH,2011,POTTS POINT,NSW,-33.874564,151.225602,1
3347,St Lukes Community Care EACH,2011,POTTS POINT,NSW,-33.874564,151.225602,1
3348,St Simeon Village Community Services,2766,ROOTY HILL,NSW,-33.75107646,150.8333942,1
3349,KinCare - Mid North Coast - home care packages,2444,PORT MACQUARIE,NSW,-31.43360186,152.9093471,1
3350,KinCare - Mid North Coast - home care packages,2444,PORT MACQUARIE,NSW,-31.43360186,152.9093471,1
3351,KinCare - Mid North Coast - home care packages,2444,PORT MACQUARIE,NSW,-31.43360186,152.9093471,1
3352,KinCare - Nepean - home care packages,2153,BELLA VISTA,NSW,-33.73524917,150.9462895,1
3353,KinCare - Nepean - home care packages,2153,BELLA VISTA,NSW,-33.73524917,150.9462895,1
3354,KinCare - Nepean - home care packages,2153,BELLA VISTA,NSW,-33.73524917,150.9462895,1
3355,KinCare - Northern Sydney - home care packages,2153,BELLA VISTA,NSW,-33.73524917,150.9462895,1
3356,KinCare - Western Sydney - home care packages,2153,BELLA VISTA,NSW,-33.73524917,150.9462895,1
3357,KinCare - Western Sydney - home care packages,2153,BELLA VISTA,NSW,-33.73524917,150.9462895,1
3358,Anglican Care Home Care Taree,2430,TAREE,NSW,-31.8979741,152.4723242,1
3359,Sue Mann's Community Care - Central Coast,2250,ERINA,NSW,-33.43968224,151.3834845,1
3360,Sue Mann's Community Care - Hunter,2250,ERINA,NSW,-33.43968224,151.3834845,1
3361,Sue Mann's Community Care EACH - Central Coast,2250,ERINA,NSW,-33.43968224,151.3834845,1
3362,Sue Mann's Community Care EACH - Hunter,2250,ERINA,NSW,-33.43968224,151.3834845,1
3363,Sue Mann's Community Care EACH Dementia - Central Coast,2250,ERINA,NSW,-33.43968224,151.3834845,1
3364,Sydney Region - EACH Program,2040,LILYFIELD,NSW,-33.87138556,151.1578273,1
3365,Sydney Region EACH Dementia Program,2040,LILYFIELD,NSW,-33.87138556,151.1578273,1
3366,SydWest Multicultural Services Inc CALDACS,2148,BLACKTOWN,NSW,-33.7714864,150.9120847,1
3367,Tablelands Community Options,2358,URALLA,NSW,-30.64442,151.503924,1
3368,Tablelands Community Options (Mainstream),2358,URALLA,NSW,-30.64442,151.503924,1
3369,The Forrest Centre CACP (Tumut),2720,TUMUT,NSW,-35.30166432,148.2204338,1
3370,The Forrest Centre CACP (Wagga Wagga),2650,WAGGA WAGGA,NSW,-35.11996397,147.3537596,1
3371,The Forrest Centre EACH (Wagga Wagga),2650,WAGGA WAGGA,NSW,-35.11996397,147.3537596,1
3372,The Hammond Care Group EACH Program,2170,HAMMONDVILLE,NSW,-33.95051756,150.9587803,1
3373,The Haven Home Care Packages,2650,WAGGA WAGGA,NSW,-35.136967,147.351816,1
3374,Home Nursing Group Home Care Package Service No 1,2350,ARMIDALE,NSW,-30.513188,151.661519,1
3375,Home Nursing Group Home Care Package Service No 2,2350,ARMIDALE,NSW,-30.513188,151.661519,1
3376,The Whiddon Group Far North Coast,2474,KYOGLE,NSW,-28.637812,153.001335,1
3377,The Whiddon Group Far North Coast (Grafton),2460,GRAFTON,NSW,-29.67613866,152.9454931,1
3378,The Whiddon Group Far North Coast (Tweed Heads),2486,TWEED HEADS SOUTH,NSW,-28.20369586,153.5438967,1
3379,The Whiddon Group Hunter (Redhead),2290,REDHEAD,NSW,-33.00885342,151.7108687,1
3380,The Whiddon Group Mid North Coast (Wingham),2429,WINGHAM,NSW,-31.86920075,152.3707146,1
3381,The Whiddon Group New England,2390,NARRABRI,NSW,-30.32574616,149.7768136,1
3382,The Whiddon Group South West Sydney (Glenfield),2167,GLENFIELD,NSW,-33.97702387,150.9002088,1
3383,Thomas Holt Home Care Package CDC,2232,SUTHERLAND,NSW,-34.030634,151.058752,1
3384,Tripoli And Mena CACPs,2195,LAKEMBA,NSW,-33.91978472,151.0817641,1
3385,Twofold Aboriginal Corporation,2551,EDEN,NSW,-36.97957903,149.8928643,1
3386,Uniting Care - Shoalhaven,2541,NOWRA,NSW,-34.8802749,150.5994037,1
3387,Uniting Care- Caroona,2480,GOONELLABAH,NSW,-28.82586195,153.323381,1
3388,Uniting Church In Australia - Nareen Gardens,2261,KILLARNEY VALE,NSW,-33.36621599,151.461319,1
3389,Uniting Church In Australia Property Trust (NSW) Singleton,2330,SINGLETON,NSW,-32.54841,151.166802,1
3390,Uniting Community Care Riverina (Wagga Wagga),2650,GLENFIELD PARK,NSW,-35.13711425,147.3337885,1
3391,Uniting to Care - EACH,2261,KILLARNEY VALE,NSW,-33.36621599,151.461319,1
3392,Uniting to Care - EACHD,2261,KILLARNEY VALE,NSW,-33.36621599,151.461319,1
3393,UnitingCare Ageing - North Coast Region - Caroona Community Services,2480,GOONELLABAH,NSW,-28.82586195,153.323381,1
3394,UnitingCare Ageing - North Coast Region - Port Macquarie,2444,PORT MACQUARIE,NSW,-31.44889333,152.8775362,1
3395,UnitingCare Ageing - North Coast Region - Port Macquarie EACH,2444,PORT MACQUARIE,NSW,-31.44889333,152.8775362,1
3396,UnitingCare Ageing - North Coast Region - Yamba,2464,YAMBA,NSW,-29.43764173,153.3462784,1
3397,UnitingCare Ageing - North Coast Region Nambucca Community Services EACHD,2448,NAMBUCCA HEADS,NSW,-30.64397556,152.9949194,1
3398,UnitingCare Ageing - North Coast Region Nambucca EACH,2448,NAMBUCCA HEADS,NSW,-30.64397556,152.9949194,1
3399,UnitingCare Ageing - North Coast Region Nambucca Heads CACPs,2448,NAMBUCCA HEADS,NSW,-30.64397556,152.9949194,1
3400,UnitingCare Ageing - North Coast Region Tweed Community Services - EACH,2486,BANORA POINT,NSW,-28.21552411,153.552206,1
3401,UnitingCare Ageing - North Coast Region Tweed Community Services - EACHD,2486,BANORA POINT,NSW,-28.21552411,153.552206,1
3402,UnitingCare Ageing - Sydney Region - Homeless,2040,LILYFIELD,NSW,-33.87138556,151.1578273,1
3403,UnitingCare Ageing - Sydney Region - Housing Linked,2040,LILYFIELD,NSW,-33.87138556,151.1578273,1
3404,UnitingCare Ageing - Sydney Region - Inner West,2040,LILYFIELD,NSW,-33.87138556,151.1578273,1
3405,UnitingCare Ageing - Sydney Region - NESB,2040,LILYFIELD,NSW,-33.87138556,151.1578273,1
3406,UnitingCare Ageing - Tweed Community Services,2486,BANORA POINT,NSW,-28.21552411,153.552206,1
3407,UnitingCare Ageing Hunter Community Care - EACH,2289,GARDEN SUBURBS,NSW,-32.949343,151.683051,1
3408,UnitingCare Ageing Hunter Community Care - EACHD,2330,SINGLETON,NSW,-32.54841,151.166802,1
3409,UnitingCare Ageing Illawarra,2528,WARILLA,NSW,-34.55144264,150.8606323,1
3410,UnitingCare Ageing Macarthur Community Care,2571,PICTON,NSW,-34.16984532,150.6125938,1
3411,UnitingCare Ageing Nepean Community Care,2777,SPRINGWOOD,NSW,-33.69642844,150.5538576,1
3412,UnitingCare Ageing Nepean Community Services,2777,SPRINGWOOD,NSW,-33.69642844,150.5538576,1
3413,UnitingCare Ageing Nepean Community Services - Dementia,2777,SPRINGWOOD,NSW,-33.69642844,150.5538576,1
3414,UnitingCare Ageing New England - St Andrew's Retirement Village - EACHD,2340,TAMWORTH,NSW,-31.07208,150.918624,1
3415,UnitingCare Ageing New England - St Andrew's Retirement Village EACH,2340,TAMWORTH,NSW,-31.07208,150.918624,1
3416,UnitingCare Ageing North Coast Region - Caroona Community Program - EACHD,2480,GOONELLABAH,NSW,-28.82586195,153.323381,1
3417,UnitingCare Ageing North Coast Region - Kempsey Community Program - EACH,2444,PORT MACQUARIE,NSW,-31.4292233,152.9127986,1
3418,UnitingCare Ageing North Coast Region - Kempsey Community Program - EACHD,2444,PORT MACQUARIE,NSW,-31.4292233,152.9127986,1
3419,UnitingCare Ageing Northern Sydney Region Community Care - EACH,2067,CHATSWOOD,NSW,-33.80106,151.181777,1
3420,UnitingCare Ageing Northern Sydney Region Community Care - EACH Dementia,2067,CHATSWOOD,NSW,-33.80106,151.181777,1
3421,UnitingCare Ageing Northern Sydney Region Community Care - Northern Beaches,2067,CHATSWOOD,NSW,-33.80106,151.181777,1
3422,UnitingCare Ageing South West Sydney - EACH,2148,BLACKTOWN,NSW,-33.78651278,150.9061651,1
3423,UnitingCare Ageing South West Sydney - EACHD,2148,BLACKTOWN,NSW,-33.78651278,150.9061651,1
3424,UnitingCare Ageing Sydney North Region Community Care - Mosman,2067,CHATSWOOD,NSW,-33.80106,151.181777,1
3425,UnitingCare Ageing Westmead Community Services,2145,WESTMEAD,NSW,-33.80486812,150.9929074,1
3426,UnitingCare Ageing Westmead Community Services - Dementia,2145,WESTMEAD,NSW,-33.80486812,150.9929074,1
3427,UnitingCare Community Care - Broken Hill - EACH Dementia,2880,BROKEN HILL,NSW,-31.94856965,141.4602505,1
3428,UnitingCare Community Care - Miraga CACP,2880,BROKEN HILL,NSW,-31.94856965,141.4602505,1
3429,UnitingCare Community Care - Miraga EACH,2880,BROKEN HILL,NSW,-31.94856965,141.4602505,1
3430,UnitingCare Community Care - Orange ATSI,2800,ORANGE,NSW,-33.28563587,149.0951223,1
3431,UnitingCare Community Care - Orange CACP,2800,ORANGE,NSW,-33.28563587,149.0951223,1
3432,UnitingCare Community Care - Wagga Wagga,2650,GLENFIELD PARK,NSW,-35.13711425,147.3337885,1
3433,Dubbo UPA Home Care Service,2830,DUBBO,NSW,-32.26121987,148.6003671,1
3434,UPA Hunter Region CACPs,2287,WALLSEND,NSW,-32.91254277,151.659999,1
3435,UPA North Coast Region,2486,TWEED HEADS SOUTH,NSW,-28.20517703,153.538816,1
3436,UPA Sydney Home Care,2145,PENDLE HILL,NSW,-33.799621,150.960524,1
3437,UPA Orange & Molong CACPs,2800,ORANGE,NSW,-33.28034225,149.1132343,1
3438,UPA Sydney Home Care,2145,PENDLE HILL,NSW,-33.79989746,150.9596218,1
3439,Wangary (Warrumbucca) - South West Region,2560,CAMPBELLTOWN,NSW,-34.06678442,150.8137652,1
3440,Warnervale Wellness Centre,2250,GOSFORD,NSW,-33.42674321,151.3470649,1
3441,Warrigal Community Care - Goulburn,2580,GOULBURN,NSW,-34.73111125,149.7107337,1
3442,Warrigal Community Care - Goulburn EACH,2580,GOULBURN,NSW,-34.73111125,149.7107337,1
3443,Warrigal Community Care - Goulburn EACH Dementia,2580,GOULBURN,NSW,-34.73111125,149.7107337,1
3444,Warrigal Community Care - Illawarra,2527,ALBION PARK RAIL,NSW,-34.5725931,150.7997503,1
3445,Warrigal Community Care - Queanbeyan,2620,QUEANBEYAN,NSW,-35.35606503,149.2277275,1
3446,Weeroona Village Aged Care Plus Home Care,2197,BASS HILL,NSW,-33.89957214,151.0034707,1
3447,Wenonah Community Care,2852,GULGONG,NSW,-32.36416361,149.5412061,1
3448,Wesley Home Care South Eastern Sydney,2230,CRONULLA,NSW,-34.0516184,151.1518059,1
3449,Wesley Home Care Northern Sydney,2100,BROOKVALE,NSW,-33.76622641,151.2732481,1
3450,Wesley Mission Homeless CACPS,2148,BLACKTOWN,NSW,-33.76334313,150.9078066,1
3451,Wesley Home Care Western Sydney,2148,BLACKTOWN,NSW,-33.76334313,150.9078066,1
3452,Western Plains CACP,2825,NYNGAN,NSW,-31.563505,147.194393,1
3453,Wiradjuri Community Aged Care Packages,2650,WAGGA WAGGA,NSW,-35.106895,147.371764,1
3454,Wyanga Aboriginal Aged Care Program,2016,REDFERN,NSW,-33.89348457,151.2006477,1
3455,Yallambee Lodge Home Care,2630,COOMA,NSW,-36.21997288,149.1305056,1
3456,Yarrabee CACPs,2478,BALLINA,NSW,-28.86685513,153.5560258,1
3457,UPA Yeoval Home Care Service,2868,YEOVAL,NSW,-32.75030022,148.6498586,1
3458,Ampilatwatja Aged Care Services,872,AMPILATWATJA COMMUNITY,NT,-21.65900284,135.2251239,1
3459,Ali Curung (Homemakers) Aged Care Service,872,ALI CURUNG,NT,-21.00453416,134.4067609,1
3460,Alpurrurulam Aged Care Program,872,ALPURRURULAM COMMUNITY,NT,-20.98473116,137.848356,1
3461,Amoonguna Home Care,872,AMOONGUNA,NT,-23.7672111,133.9355439,1
3462,Anglicare NT,880,NHULUNBUY,NT,-12.18573801,136.7803757,1
3463,Animparrinpi Yututju Women's Aboriginal Corporation Old People's Program,872,MOUNT LIEBIG,NT,-23.26596792,131.2739373,1
3464,Areyonga Home Care,872,AREYONGA,NT,-24.07256922,132.2722002,1
3465,Atitjere Aged Care,872,ATITJERE,NT,-22.982842,134.935724,1
3466,Mala'la Aged Care and Community Services,822,MANINGRIDA,NT,-12.048863,134.225847,1
3467,Calvary Community Care - Alice Springs,870,ALICE SPRINGS,NT,-23.701767,133.881343,1
3468,Calvary Community Care - Darwin,810,COCONUT GROVE,NT,-12.402365,130.85473,1
3469,Enrich Living Pty Ltd   NT - Alice Springs 2,870,ALICE SPRINGS,NT,-23.700254,133.880493,1
3470,Enrich Living Pty Ltd -  NT Alice Springs 1,870,ALICE SPRINGS,NT,-23.700254,133.880493,1
3471,Elliott District Aged Care Service,862,ELLIOTT,NT,-17.55273431,133.5438526,1
3472,Regis HomeCare,810,TIWI,NT,-12.36335837,130.8803008,1
3473,ARRCS - Community Care Alice Springs,870,ALICE SPRINGS,NT,-23.67129627,133.8715426,1
3474,ARRCS - Community Care Barkly,861,TENNANT CREEK,NT,-19.647367,134.19641,1
3475,ARRCS - Community Care Darwin,800,DARWIN,NT,-12.465098,130.841314,1
3476,ARRCS - Community Care Katherine,850,KATHERINE,NT,-14.466372,132.257287,1
3477,Gunbalanya Aged Care,822,OENPELLI,NT,-12.325077,133.054433,1
3478,Haasts Bluff Home Care,872,HAASTS BLUFF,NT,-23.44817807,131.8820536,1
3479,Julalikari Council Aboriginal Corporation,860,TENNANT CREEK,NT,-19.648681,134.19391,1
3480,Kakadu Aged Care Service,886,JABIRU,NT,-12.67282051,132.830377,1
3481,Central Desert Regional Council Home Care,852,LAJAMANU,NT,-18.48957714,130.3590646,1
3482,Larrakia Nation Aged Care Service,810,COCONUT GROVE,NT,-12.401716,130.852854,1
3483,Laynhapuy Homelands Aged Care,880,YIRRKALA,NT,-12.25291123,136.8886216,1
3484,Ltyentye Apurte Community Care,872,SANTA TERESA,NT,-24.1293784,134.3706153,1
3485,Minyerri Aged Care,852,HODGSON DOWNS,NT,-15.184941,134.094731,1
3486,Nauiyu Community Aged Care Service,822,DALY RIVER,NT,-13.748556,130.68939,1
3487,Ngaanyatjarra Health Service,870,ALICE SPRINGS,NT,-23.68024576,133.8684733,1
3488,Hermannsburg Home Care,872,HERMANNSBURG,NT,-23.93970152,132.7835666,1
3489,Roper Gulf Home Care Packages (HCP),852,NUMBULWAR,NT,-14.278555,135.741985,1
3490,Papunya Home Care,872,PAPUNYA,NT,-23.20391574,131.9098167,1
3491,Peppimenarti Aged Care Service,822,PEPPIMENARTI,NT,-14.149622,130.076779,1
3492,Tangentyere Aged and Community Services,870,ALICE SPRINGS,NT,-23.69965897,133.8715935,1
3493,TEAMhealth Aged Care,800,DARWIN CITY,NT,-12.459814,130.840794,1
3494,Titjikala Home Care,872,TITJIKALA,NT,-24.68023024,134.0751087,1
3495,Urapuntja Aged Care Service,872,UTOPIA COMMUNITY,NT,-21.98412692,135.4826246,1
3496,Yarralian Aged Care Service,852,YARRALIN,NT,-16.448495,130.883056,1
3497,Aboriginal and Islander Community Resource Agency Rockhampton Aboriginal Corporation,4700,ROCKHAMPTON,QLD,-23.375301,150.510815,1
